data;hora;idade;sexo;sit_vitima;log1;tipo_acid;auto;taxi;onibus_urb;onibus_met;onibus_int;caminhao;moto;carroca;bicicleta;outro;lotacao;dia_sem;periododia;fx_et;tipo_veic 
11/05/2018 00:00;17:08:00.0000000;30;MASCULINO;OCUPANTE;R MARIANTE;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
11/05/2018 00:00;17:08:00.0000000;36;MASCULINO;CONDUTOR;R MARIANTE;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;36 A 45;MOTOCICLETA
11/05/2018 00:00;07:00:00.0000000;25;MASCULINO;CONDUTOR;R SAO LUIZ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;18 A 25;MOTOCICLETA
11/05/2018 00:00;08:50:00.0000000;23;MASCULINO;CONDUTOR;R TEN ALPOIM;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;18 A 25;MOTOCICLETA
12/05/2018 00:00;18:30:00.0000000;55;MASCULINO;OCUPANTE;AV A J RENNER;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SABADO;NOITE;46 A 59;MOTOCICLETA
12/05/2018 00:00;22:30:00.0000000;25;MASCULINO;CONDUTOR;AV GRECIA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;NOITE;18 A 25;MOTOCICLETA
12/05/2018 00:00;11:40:00.0000000;41;MASCULINO;CONDUTOR;AV INDEPENDENCIA;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SABADO;MANHA;36 A 45;MOTOCICLETA
12/05/2018 00:00;15:40:00.0000000;22;FEMININO;CONDUTOR;AV JOAO PESSOA;ABALROAMENTO;0;0;1;0;0;0;0;0;1;0;0;SABADO;TARDE;18 A 25;BICICLETA
12/05/2018 00:00;18:40:00.0000000;37;MASCULINO;CONDUTOR;AV JUCA BATISTA;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SABADO;NOITE;36 A 45;MOTOCICLETA
12/05/2018 00:00;12:20:00.0000000;44;MASCULINO;CONDUTOR;AV LOUREIRO DA SILVA;ABALROAMENTO;0;1;0;0;0;0;0;0;1;0;0;SABADO;TARDE;36 A 45;BICICLETA
12/05/2018 00:00;15:30:00.0000000;31;MASCULINO;CONDUTOR;AV MANOEL ELIAS;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;TARDE;26 A 35;MOTOCICLETA
12/05/2018 00:00;17:25:00.0000000;47;MASCULINO;PEDESTRE;AV PRESIDENTE JOAO GOULART;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SABADO;TARDE;46 A 59;NENHUM
12/05/2018 00:00;08:30:00.0000000;24;MASCULINO;CONDUTOR;AV PROF OSCAR PEREIRA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;MANHA;18 A 25;MOTOCICLETA
12/05/2018 00:00;18:30:00.0000000;26;MASCULINO;CONDUTOR;AV PROTASIO ALVES ;NAO CADASTRADO;1;0;0;0;0;0;1;0;0;0;0;SABADO;NOITE;26 A 35;MOTOCICLETA
12/05/2018 00:00;17:10:00.0000000;38;MASCULINO;CONDUTOR;R DONA FIRMINA;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SABADO;TARDE;36 A 45;MOTOCICLETA
12/05/2018 00:00;02:00:00.0000000;29;MASCULINO;PEDESTRE;R JOSE DO PATROCINIO;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;SABADO;MADRUGADA;26 A 35;NENHUM
12/05/2018 00:00;08:15:00.0000000;65;MASCULINO;CONDUTOR;R SALDANHA DA GAMA;ABALROAMENTO;2;0;0;0;0;0;2;0;0;0;0;SABADO;MANHA;60 +;MOTOCICLETA
13/05/2018 00:00;09:00:00.0000000;51;MASCULINO;OCUPANTE;AV ASSIS BRASIL;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MANHA;46 A 59;AUTOMOVEL
13/05/2018 00:00;16:30:00.0000000;25;MASCULINO;PEDESTRE;AV DIARIO DE NOTICIAS;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;DOMINGO;TARDE;18 A 25;NENHUM
13/05/2018 00:00;14:05:00.0000000;44;MASCULINO;CONDUTOR;AV IPIRANGA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;TARDE;36 A 45;MOTOCICLETA
13/05/2018 00:00;17:38:00.0000000;49;FEMININO;OCUPANTE;AV NESTOR VALDMAN;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;TARDE;46 A 59;MOTOCICLETA
13/05/2018 00:00;17:38:00.0000000;28;FEMININO;CONDUTOR;AV NESTOR VALDMAN;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;TARDE;26 A 35;MOTOCICLETA
13/05/2018 00:00;06:40:00.0000000;27;MASCULINO;CONDUTOR;AV QUARAI;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MANHA;26 A 35;AUTOMOVEL
13/05/2018 00:00;16:30:00.0000000;64;FEMININO;OCUPANTE;AV WENCESLAU ESCOBAR;QUEDA;0;0;1;0;0;0;0;0;0;0;0;DOMINGO;TARDE;60 +;ONIBUS URBANO
13/05/2018 00:00;20:45:00.0000000;33;MASCULINO;CONDUTOR;R AMERICO VESPUCIO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;NOITE;26 A 35;MOTOCICLETA
13/05/2018 00:00;08:28:00.0000000;21;MASCULINO;CONDUTOR;R DA CONCEICAO;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;DOMINGO;MANHA;18 A 25;AUTOMOVEL
13/05/2018 00:00;19:00:00.0000000;20;MASCULINO;CONDUTOR;R FELISBERTO MAIA;QUEDA;0;0;0;0;0;0;1;0;0;0;0;DOMINGO;NOITE;18 A 25;MOTOCICLETA
13/05/2018 00:00;18:20:00.0000000;43;FEMININO;CONDUTOR;R PEDRO IVO;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;NOITE;36 A 45;AUTOMOVEL
14/05/2018 00:00;06:00:00.0000000;19;FEMININO;OCUPANTE;AV BENTO GONCALVES;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;MANHA;18 A 25;AUTOMOVEL
14/05/2018 00:00;06:00:00.0000000;20;FEMININO;OCUPANTE;AV BENTO GONCALVES;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;MANHA;18 A 25;AUTOMOVEL
14/05/2018 00:00;10:45:00.0000000;59;FEMININO;OCUPANTE;AV BENTO GONCALVES;QUEDA;0;0;1;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;MANHA;46 A 59;NENHUM
14/05/2018 00:00;18:30:00.0000000;42;MASCULINO;PEDESTRE;AV BENTO GONCALVES;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;NOITE;36 A 45;NENHUM
14/05/2018 00:00;06:00:00.0000000;32;FEMININO;CONDUTOR;AV BENTO GONCALVES;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;MANHA;26 A 35;AUTOMOVEL
14/05/2018 00:00;06:15:00.0000000;24;FEMININO;CONDUTOR;AV IPIRANGA;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;MANHA;18 A 25;AUTOMOVEL
14/05/2018 00:00;15:50:00.0000000;39;MASCULINO;CONDUTOR;AV PROTASIO ALVES;ABALROAMENTO;1;0;0;0;0;0;0;0;1;0;0;SEGUNDA-FEIRA;TARDE;36 A 45;BICICLETA
14/05/2018 00:00;18:00:00.0000000;29;MASCULINO;CONDUTOR;AV PROTASIO ALVES;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;NOITE;26 A 35;MOTOCICLETA
14/05/2018 00:00;12:16:00.0000000;79;MASCULINO;CONDUTOR;AV SILVA PAES;ABALROAMENTO;1;0;1;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;TARDE;60 +;AUTOMOVEL
14/05/2018 00:00;23:00:00.0000000;47;MASCULINO;CONDUTOR;R ANDRE ROSSI;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;NOITE;46 A 59;MOTOCICLETA
14/05/2018 00:00;14:45:00.0000000;12;MASCULINO;CONDUTOR;R DR SALVADOR FRANCA;ABALROAMENTO;1;0;0;0;0;0;0;0;1;0;0;SEGUNDA-FEIRA;TARDE;11 A 17;BICICLETA
14/05/2018 00:00;23:00:00.0000000;20;MASCULINO;CONDUTOR;R FELIX DA CUNHA;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;NOITE;18 A 25;MOTOCICLETA
15/05/2018 00:00;10:30:00.0000000;38;MASCULINO;PEDESTRE;AV ALBERTO BINS;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;MANHA;36 A 45;NENHUM
15/05/2018 00:00;21:40:00.0000000;39;MASCULINO;PEDESTRE;AV EDVALDO PEREIRA PAIVA;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;NOITE;36 A 45;NENHUM
15/05/2018 00:00;08:35:00.0000000;31;FEMININO;CONDUTOR;AV FARRAPOS;COLISAO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;MANHA;26 A 35;MOTOCICLETA
15/05/2018 00:00;09:50:00.0000000;36;FEMININO;OCUPANTE;AV PAULO GAMA;COLISAO;1;0;1;0;0;0;0;0;0;0;0;TERCA-FEIRA;MANHA;36 A 45;AUTOMOVEL
15/05/2018 00:00;09:50:00.0000000;29;FEMININO;OCUPANTE;AV PAULO GAMA;COLISAO;1;0;1;0;0;0;0;0;0;0;0;TERCA-FEIRA;MANHA;26 A 35;ONIBUS URBANO
15/05/2018 00:00;19:30:00.0000000;26;MASCULINO;OCUPANTE;AV PRESIDENTE CASTELO BRANCO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;NOITE;26 A 35;MOTOCICLETA
15/05/2018 00:00;10:30:00.0000000;41;FEMININO;CONDUTOR;AV PROTASIO ALVES;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;MANHA;36 A 45;AUTOMOVEL
15/05/2018 00:00;19:00:00.0000000;36;MASCULINO;CONDUTOR;AV SERTORIO;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;NOITE;36 A 45;MOTOCICLETA
15/05/2018 00:00;18:20:00.0000000;48;MASCULINO;PEDESTRE;R BUTUI;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;NOITE;46 A 59;NENHUM
15/05/2018 00:00;11:00:00.0000000;25;MASCULINO;CONDUTOR;R CORREA LIMA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;MANHA;18 A 25;MOTOCICLETA
15/05/2018 00:00;18:35:00.0000000;80;FEMININO;PEDESTRE;R DONA ADDA MASCARENHAS DE MORAES;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;NOITE;60 +;NENHUM
15/05/2018 00:00;09:30:00.0000000;22;MASCULINO;CONDUTOR;R DOS MAIAS;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;MANHA;18 A 25;MOTOCICLETA
15/05/2018 00:00;20:00:00.0000000;23;FEMININO;OCUPANTE;R PEREIRA FRANCO;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;TERCA-FEIRA;NOITE;18 A 25;AUTOMOVEL
15/05/2018 00:00;19:40:00.0000000;35;MASCULINO;CONDUTOR;R PRESIDENTE JUAREZ;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;TERCA-FEIRA;NOITE;26 A 35;MOTOCICLETA
16/05/2018 00:00;20:00:00.0000000;18;MASCULINO;PEDESTRE;AV ANTONIO CARVALHO;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;NOITE;18 A 25;NENHUM
16/05/2018 00:00;08:00:00.0000000;26;FEMININO;CONDUTOR;AV ASSIS BRASIL;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;26 A 35;MOTOCICLETA
16/05/2018 00:00;12:00:00.0000000;24;MASCULINO;CONDUTOR;AV BELEM VELHO;QUEDA;1;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;TARDE;18 A 25;AUTOMOVEL
16/05/2018 00:00;17:48:00.0000000;49;MASCULINO;CONDUTOR;AV BENTO GONCALVES;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;TARDE;46 A 59;MOTOCICLETA
16/05/2018 00:00;17:04:00.0000000;62;FEMININO;NAO INFORMADO;AV CARLOS GOMES;COLISAO;4;0;0;0;0;0;0;0;0;0;0;QUARTA-FEIRA;TARDE;60 +;NENHUM
16/05/2018 00:00;11:30:00.0000000;46;MASCULINO;CONDUTOR;AV IPIRANGA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;46 A 59;MOTOCICLETA
16/05/2018 00:00;11:30:00.0000000;30;FEMININO;OCUPANTE;AV IPIRANGA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;MANHA;26 A 35;MOTOCICLETA
16/05/2018 00:00;15:30:00.0000000;23;MASCULINO;CONDUTOR;AV JOAO PESSOA;COLISAO;0;0;0;0;0;0;2;0;0;0;0;QUARTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
16/05/2018 00:00;15:30:00.0000000;31;MASCULINO;CONDUTOR;AV JOAO PESSOA;COLISAO;0;0;0;0;0;0;2;0;0;0;0;QUARTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
16/05/2018 00:00;17:00:00.0000000;22;MASCULINO;CONDUTOR;AV VERISSIMO DE AMARAL;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
16/05/2018 00:00;20:41:00.0000000;47;MASCULINO;CONDUTOR;ESTR AFONSO LOURENCO MARIANTE;QUEDA;0;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;NOITE;46 A 59;MOTOCICLETA
16/05/2018 00:00;20:41:00.0000000;48;FEMININO;OCUPANTE;ESTR AFONSO LOURENCO MARIANTE;QUEDA;0;0;0;0;0;0;1;0;0;0;0;QUARTA-FEIRA;NOITE;46 A 59;MOTOCICLETA
16/05/2018 00:00;15:30:00.0000000;9;MASCULINO;OCUPANTE;R WOLFRAM METZLER;QUEDA;0;0;1;0;0;0;0;0;0;0;0;QUARTA-FEIRA;TARDE;0 A 10;NENHUM
17/05/2018 00:00;07:36:00.0000000;17;FEMININO;PEDESTRE;AV BALTAZAR DE OLIVEIRA GARCIA;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MANHA;11 A 17;NENHUM
17/05/2018 00:00;07:36:00.0000000;42;MASCULINO;CONDUTOR;AV BALTAZAR DE OLIVEIRA GARCIA;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MANHA;36 A 45;MOTOCICLETA
17/05/2018 00:00;19:05:00.0000000;34;MASCULINO;CONDUTOR;AV BALTAZAR DE OLIVEIRA GARCIA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;NOITE;26 A 35;MOTOCICLETA
17/05/2018 00:00;14:00:00.0000000;19;MASCULINO;CONDUTOR;AV BERNARDINO SILVEIRA DE AMORIM;QUEDA;0;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
17/05/2018 00:00;07:44:00.0000000;40;MASCULINO;CONDUTOR;AV CHUI;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MANHA;36 A 45;MOTOCICLETA
17/05/2018 00:00;20:50:00.0000000;30;MASCULINO;CONDUTOR;AV DO FORTE;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;NOITE;26 A 35;MOTOCICLETA
17/05/2018 00:00;17:30:00.0000000;29;MASCULINO;OCUPANTE;AV GERMANO SCHMARCZEK;QUEDA;0;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;26 A 35;MOTOCICLETA
17/05/2018 00:00;09:30:00.0000000;49;MASCULINO;CONDUTOR;AV JOAO PESSOA;ABALROAMENTO;2;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MANHA;46 A 59;MOTOCICLETA
17/05/2018 00:00;12:16:00.0000000;20;MASCULINO;CONDUTOR;AV MANOEL ELIAS;ABALROAMENTO;0;0;0;0;1;0;1;0;0;0;0;QUINTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
17/05/2018 00:00;23:10:00.0000000;21;MASCULINO;CONDUTOR;BC VITORIA ;QUEDA;0;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;NOITE;18 A 25;MOTOCICLETA
17/05/2018 00:00;11:30:00.0000000;19;MASCULINO;CONDUTOR;R BARAO DO COTEGIPE;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;QUINTA-FEIRA;MANHA;18 A 25;MOTOCICLETA
17/05/2018 00:00;15:11:00.0000000;83;MASCULINO;CONDUTOR;R BOTAFOGO;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;TARDE;60 +;AUTOMOVEL
17/05/2018 00:00;18:15:00.0000000;26;FEMININO;CONDUTOR;R FRANCISCO DA SILVEIRA PASTORIZA;COLISAO;2;0;0;0;0;0;0;0;0;0;0;QUINTA-FEIRA;NOITE;26 A 35;AUTOMOVEL
18/05/2018 00:00;12:40:00.0000000;24;MASCULINO;CONDUTOR;AV ASSIS BRASIL;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;18 A 25;MOTOCICLETA
18/05/2018 00:00;09:15:00.0000000;32;FEMININO;CONDUTOR;AV ASSIS BRASIL;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;26 A 35;MOTOCICLETA
18/05/2018 00:00;18:50:00.0000000;26;FEMININO;CONDUTOR;AV BERNARDINO SILVEIRA PASTORIZA;COLISAO;2;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;NOITE;26 A 35;AUTOMOVEL
18/05/2018 00:00;08:25:00.0000000;31;MASCULINO;CONDUTOR;AV BRASIL;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;26 A 35;MOTOCICLETA
18/05/2018 00:00;12:10:00.0000000;72;FEMININO;PEDESTRE;AV CARNEIRO DA FONTOURA;ATROPELAMENTO;0;0;0;0;0;0;0;0;0;0;1;SEXTA-FEIRA;TARDE;60 +;NENHUM
18/05/2018 00:00;08:00:00.0000000;20;MASCULINO;CONDUTOR;AV IPE;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;18 A 25;MOTOCICLETA
18/05/2018 00:00;07:15:00.0000000;54;MASCULINO;CONDUTOR;AV JUCA BATISTA;ABALROAMENTO;1;0;0;0;1;0;0;0;0;0;0;SEXTA-FEIRA;MANHA;46 A 59;ONIBUS
18/05/2018 00:00;18:10:00.0000000;24;MASCULINO;CONDUTOR;AV JUCA BATISTA;COLISAO;1;0;0;0;0;0;0;0;1;0;0;SEXTA-FEIRA;NOITE;18 A 25;BICICLETA
18/05/2018 00:00;19:20:00.0000000;69;FEMININO;PEDESTRE;AV JUCA BATISTA ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;NOITE;60 +;NENHUM
18/05/2018 00:00;18:55:00.0000000;46;MASCULINO;CONDUTOR;AV NONOAI;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;NOITE;46 A 59;MOTOCICLETA
18/05/2018 00:00;15:33:00.0000000;70;MASCULINO;CONDUTOR;AV PAULO GAMA;ABALROAMENTO;0;0;0;1;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;60 +;MOTOCICLETA
18/05/2018 00:00;12:00:00.0000000;18;FEMININO;PEDESTRE;AV PRAIA DE BELAS;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;TARDE;18 A 25;NENHUM
18/05/2018 00:00;19:45:00.0000000;85;FEMININO;PEDESTRE;AV PROF OSCAR PEREIRA;ATROPELAMENTO;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;NOITE;60 +;NENHUM
18/05/2018 00:00;16:40:00.0000000;77;MASCULINO;PEDESTRE;AV PROTASIO ALVES;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;TARDE;60 +;NENHUM
18/05/2018 00:00;08:30:00.0000000;37;MASCULINO;CONDUTOR;R ANGELO CRIVELLARO;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;36 A 45;MOTOCICLETA
18/05/2018 00:00;09:40:00.0000000;36;MASCULINO;CONDUTOR;R CEL NEVES;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;36 A 45;MOTOCICLETA
18/05/2018 00:00;08:25:00.0000000;40;MASCULINO;CONDUTOR;R RAMIRO BARCELOS;COLISAO;2;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;MANHA;36 A 45;AUTOMOVEL
18/05/2018 00:00;14:50:00.0000000;43;MASCULINO;CONDUTOR;R SAO LUIZ;ABALROAMENTO;1;1;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;TARDE;36 A 45;MOTOCICLETA
18/05/2018 00:00;06:20:00.0000000;22;MASCULINO;NAO INFORMADO;R SAO LUIZ;CHOQUE;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;18 A 25;NENHUM
18/05/2018 00:00;06:20:00.0000000;33;MASCULINO;NAO INFORMADO;R SAO LUIZ;CHOQUE;0;0;0;0;0;0;1;0;0;0;0;SEXTA-FEIRA;MANHA;26 A 35;NENHUM
18/05/2018 00:00;20:30:00.0000000;52;FEMININO;CONDUTOR;TRAV HELENA SPEROTTO;COLISAO;2;0;0;0;0;0;0;0;0;0;0;SEXTA-FEIRA;NOITE;46 A 59;AUTOMOVEL
19/05/2018 00:00;15:43:00.0000000;50;MASCULINO;CONDUTOR;AV BAGE;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;SABADO;TARDE;46 A 59;AUTOMOVEL
19/05/2018 00:00;17:40:00.0000000;25;FEMININO;OCUPANTE;AV EDGAR PIRES DE CASTRO;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SABADO;TARDE;18 A 25;MOTOCICLETA
19/05/2018 00:00;16:50:00.0000000;33;MASCULINO;CONDUTOR;AV PROF OSCAR PEREIRA;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;SABADO;TARDE;26 A 35;MOTOCICLETA
19/05/2018 00:00;09:30:00.0000000;48;MASCULINO;CONDUTOR;R GONCALO DE CARVALHO;COLISAO;2;0;0;0;0;0;0;0;0;0;0;SABADO;MANHA;46 A 59;AUTOMOVEL
19/05/2018 00:00;13:20:00.0000000;36;FEMININO;OCUPANTE;R GUADALAJARA;COLISAO;1;0;0;0;1;0;0;0;0;0;0;SABADO;TARDE;36 A 45;ONIBUS
19/05/2018 00:00;13:20:00.0000000;60;MASCULINO;OCUPANTE;R GUADALAJARA;COLISAO;1;0;0;0;1;0;0;0;0;0;0;SABADO;TARDE;60 +;ONIBUS
20/05/2018 00:00;05:15:00.0000000;31;MASCULINO;NAO INFORMADO;AV ASSIS BRASIL;COLISAO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;26 A 35;NENHUM
20/05/2018 00:00;05:15:00.0000000;29;MASCULINO;CONDUTOR;AV ASSIS BRASIL;COLISAO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;26 A 35;AUTOMOVEL
20/05/2018 00:00;19:30:00.0000000;46;MASCULINO;CONDUTOR;AV ASSIS BRASIL;ABALROAMENTO;1;0;0;0;0;0;1;0;0;0;0;DOMINGO;NOITE;46 A 59;MOTOCICLETA
20/05/2018 00:00;03:00:00.0000000;42;MASCULINO;OCUPANTE;AV CRISTOVAO COLOMBO;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;36 A 45;AUTOMOVEL
20/05/2018 00:00;03:00:00.0000000;31;FEMININO;OCUPANTE;AV CRISTOVAO COLOMBO;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;26 A 35;AUTOMOVEL
20/05/2018 00:00;04:40:00.0000000;30;MASCULINO;CONDUTOR;AV DA CAVALHADA;CHOQUE;0;1;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;26 A 35;TAXI
20/05/2018 00:00;07:30:00.0000000;38;MASCULINO;CONDUTOR;ESTR JOAO DE OLIVEIRA REMIAO;CHOQUE;1;0;0;0;0;0;0;0;0;0;0;DOMINGO;MANHA;36 A 45;AUTOMOVEL
20/05/2018 00:00;12:45:00.0000000;59;FEMININO;CONDUTOR;R CRUZEIRO DO SUL;ABALROAMENTO;2;0;0;0;0;0;0;0;0;0;0;DOMINGO;TARDE;46 A 59;AUTOMOVEL
20/05/2018 00:00;04:00:00.0000000;27;FEMININO;OCUPANTE;R JOSEFA BARRETO;ATROPELAMENTO;0;1;0;0;0;0;0;0;0;0;0;DOMINGO;MADRUGADA;26 A 35;NENHUM
21/05/2018 00:00;22:00:00.0000000;55;MASCULINO;PEDESTRE;AV ALEXANDRE LUIZ;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;NOITE;46 A 59;NENHUM
21/05/2018 00:00;10:35:00.0000000;66;FEMININO;PEDESTRE;AV FARRAPOS;ATROPELAMENTO;1;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;MANHA;60 +;NENHUM
21/05/2018 00:00;17:03:00.0000000;24;MASCULINO;CONDUTOR;AV GEN BARRETO VIANA;COLISAO;1;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;TARDE;18 A 25;MOTOCICLETA
21/05/2018 00:00;15:35:00.0000000;20;MASCULINO;CONDUTOR;AV GEN EMILIO LUCIO ESTEVES;QUEDA;0;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;TARDE;18 A 25;MOTOCICLETA
21/05/2018 00:00;15:20:00.0000000;19;MASCULINO;CONDUTOR;AV IPIRANGA;ABALROAMENTO;3;0;0;0;0;0;1;0;0;0;0;SEGUNDA-FEIRA;TARDE;18 A 25;MOTOCICLETA
21/05/2018 00:00;13:10:00.0000000;19;MASCULINO;OCUPANTE;AV JOAO PESSOA;COLISAO;6;0;0;0;0;0;0;0;0;0;0;SEGUNDA-FEIRA;TARDE;18 A 25;AUTOMOVEL
21/05/2018 00:00;15:10:00.0000000;5;FEMININO;OCUPANTE;AV MANOEL ELIAS;ABALROAMENTO;1;0;0;0;1;0;0;0;0;0;0;SEGUNDA-FEIRA;TARDE;0 A 10;ONIBUS
